kingdom	phylum	ERR2683114	ERR2683115	ERR2683116	ERR2683117	ERR2683118	ERR2683119	ERR2683120	ERR2683121	ERR2683122	ERR2683123	ERR2683124	ERR2683125	ERR2683126	ERR2683127	ERR2683128	ERR2683129	ERR2683130	ERR2683131	ERR2683132	ERR2683133	ERR2683134	ERR2683135	ERR2683136	ERR2683137	ERR2683138	ERR2683139	ERR2683140	ERR2683141	ERR2683142	ERR2683143	ERR2683144	ERR2683145	ERR2683146	ERR2683147	ERR2683148	ERR2683149	ERR2683150	ERR2683151	ERR2683152	ERR2683153	ERR2683154	ERR2683155	ERR2683156	ERR2683157	ERR2683158	ERR2683159	ERR2683160	ERR2683161	ERR2683162	ERR2683163	ERR2683164	ERR2683165	ERR2683166	ERR2683167	ERR2683168	ERR2683169	ERR2683170	ERR2683171	ERR2683172	ERR2683173	ERR2683174	ERR2683175	ERR2683176	ERR2683177	ERR2683178	ERR2683179	ERR2683180	ERR2683181	ERR2683182	ERR2683183	ERR2683184	ERR2683185	ERR2683186	ERR2683187	ERR2683188	ERR2683189	ERR2683190	ERR2683191	ERR2683192	ERR2683193	ERR2683194	ERR2683195	ERR2683196	ERR2683197	ERR2683198	ERR2683199	ERR2683200	ERR2683201	ERR2683202	ERR2683203	ERR2683204	ERR2683205	ERR2683206	ERR2683207	ERR2683208	ERR2683209	ERR2683210	ERR2683211	ERR2683212	ERR2683213	ERR2683214	ERR2683215	ERR2683216	ERR2683217	ERR2683218	ERR2683219	ERR2683220	ERR2683221	ERR2683222	ERR2683223	ERR2683224	ERR2683225	ERR2683226	ERR2683227	ERR2683228	ERR2683229	ERR2683230	ERR2683231	ERR2683232	ERR2683233	ERR2683234	ERR2683235	ERR2683236	ERR2683237	ERR2683238	ERR2683239	ERR2683240	ERR2683241	ERR2683242	ERR2683243	ERR2683244	ERR2683245	ERR2683246	ERR2683247	ERR2683248	ERR2683249	ERR2683250	ERR2683251	ERR2683252	ERR2683253	ERR2683254	ERR2683255	ERR2683256	ERR2683257	ERR2683258	ERR2683259	ERR2683260	ERR2683261	ERR2683262	ERR2683263	ERR2683264	ERR2683265	ERR2683266	ERR2683267	ERR2683268	ERR2683269	ERR2683270	ERR2683271	ERR2683272	ERR2683273	ERR2683274	ERR2683275	ERR2683276	ERR2683277	ERR2683278	ERR2683279	ERR2683280	ERR2683525	ERR2683526	ERR2683527	ERR2683528	ERR2683529	ERR2683530	ERR2683531	ERR2683532	ERR2683533	ERR2683534	ERR2683535	ERR2683536	ERR2683537	ERR2683538
Bacteria	Elusimicrobia	7	1	23	16	22	0	6	35	180	34	73	4	5	1	34	22	3	2	11	5	11	17	2	3	2	4	19	44	2	2	7	11	27	3	9	1	6	4	1	2	12	0	2	2	3	0	2	1	2	38	7	9	6	0	4	4	0	32	5	6	8	12	8	7	1	5	43	33	9	14	72	9	6	3	2	4	1	11	64	9	5	1	4	3	1	13	23	1	1	6	0	3	0	0	1	3	6	15	78	2	15	0	0	7	1	11	1	22	2	6	0	1	2	42	6	12	5	2	3	7	1	4	11	26	41	4	6	1	8	16	5	38	79	1	55	3	0	2	10	47	0	3	42	12	0	3	5	19	5	5	8	50	9	13	5	4	2	12	1	0	1	1	0	20	5	1	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0
Bacteria	Fibrobacteres	17	3	29	25	34	15	23	12	78	121	21	6	2	2	67	42	7	26	36	28	37	6	15	16	20	37	13	33	26	11	24	22	89	16	22	9	24	7	13	3	7	10	29	11	52	4	22	8	7	39	9	29	14	8	39	72	0	59	19	50	24	34	8	33	6	14	22	86	57	6	117	21	45	11	7	22	35	22	343	45	1	10	11	10	29	220	296	5	2	23	3	7	3	2	2	28	28	49	61	15	22	3	11	32	12	24	16	119	7	31	16	10	6	74	25	22	54	34	94	10	20	8	23	117	39	33	15	10	31	48	15	76	50	13	14	15	24	20	74	306	8	8	157	26	6	10	30	30	31	35	20	218	24	21	8	7	29	30	13	23	4	6	2	36	1	1	8	0	0	0	0	1	0	0	0	2	0	3	1	0	0
Bacteria	Firmicutes	18916	1154	19748	15751	32392	17811	11414	6853	28269	19852	9729	3134	1918	3518	18226	36822	854	33640	1118	28013	36844	15542	9350	21919	43786	36102	20000	22843	20695	26992	22921	20845	4349	22626	6749	35831	31149	19093	24520	34673	27148	20732	42093	16983	22794	8266	28627	10464	8972	18397	21808	48444	42183	18701	16678	4670	2394	9101	59645	41028	31158	17610	23603	13833	5702	20427	953	16832	31493	12303	40501	27971	25440	15737	11526	14385	46502	29415	17573	7919	3496	15566	16309	14907	21361	8274	17405	5819	2976	38429	4609	4643	3134	3934	4390	14814	13310	19715	9856	21261	27131	3250	31110	13881	12959	25850	56126	16233	15741	21412	9824	10663	29788	36842	27077	24182	15137	20312	10851	17852	16389	27740	27189	41018	51731	44076	9054	8166	14352	13364	15315	16550	22993	56048	5113	24774	9159	42867	24559	13321	13387	32520	54055	8138	11817	24157	16364	24438	17848	22594	24002	29283	27616	10125	14279	4317	8507	2211	12236	19018	21599	22985	3152	27940	48393	2684	8406	188	138	241	176	105	115	127	176	513	446	607	598	10	11
Bacteria	Fusobacteria	96	207	149	1432	5044	1772	1211	46	69	1315	95	113	76	54	86	78	48	1632	89	291	891	906	1170	3278	3090	8735	114	855	1583	4920	1932	331	328	3684	748	4069	2898	3336	11629	6383	8843	3012	547	1038	5281	3800	537	81	1106	769	284	137	221	513	1308	241	187	274	287	1859	521	905	2315	1168	218	419	97	1056	229	162	854	146	327	774	172	3861	699	807	610	260	150	267	5741	1602	2166	592	2195	109	168	3079	379	114	134	195	117	3218	3096	94	81	3747	960	383	3141	1029	2303	2016	3796	1427	2116	1501	3549	2521	2375	1309	3786	2352	2066	3508	1262	3001	3797	2879	7959	513	581	626	115	376	647	1295	2057	883	2371	1491	207	2493	1070	2740	1213	3457	1008	4379	4235	145	172	1124	964	1347	897	2434	246	808	432	342	181	195	520	106	958	404	6353	12790	146	1988	235	234	43	9	6	21	29	11	15	10	10	45	45	42	15	0	1
Bacteria	Gemmatimonadetes	4	46	56	38	31	17	2	5	23	15	12	13	70	16	7	3	222	23	167	17	23	45	48	13	10	39	8	7	26	61	13	8	111	97	9	91	71	7	15	14	19	8	66	33	12	26	44	6	59	29	4	178	442	45	35	62	6	25	12	54	68	52	30	5	7	11	31	16	15	18	17	17	25	5	8	9	15	5	35	6	6	6	13	20	13	24	0	3	5	147	0	1	2	2	0	18	15	6	22	12	40	3	34	12	23	53	72	11	28	9	9	25	39	6	55	33	62	19	30	14	19	61	7	66	46	28	3	5	7	26	34	49	46	12	100	70	15	48	8	22	54	74	40	20	6	41	24	14	8	33	11	35	19	15	5	13	6	17	6	33	44	14	6	4	3	2	31	0	0	0	0	0	0	0	0	0	1	1	3	0	0
Bacteria	Ignavibacteriae	23	32	3	2	8	15	73	445	3875	48	135	61	256	26	41	5	60	4	143	5	25	3	110	14	14	13	88	16	14	7	6	18	423	40	159	6	19	10	16	14	19	18	6	7	10	3	16	44	18	17	19	37	8	98	55	14	4	646	27	11	17	9	17	12	10	27	19	8	97	108	68	31	14	11	50	25	6	60	251	40	7	54	38	12	36	153	28	3	2	6	10	2	4	4	4	4	6	165	696	22	50	245	4	17	20	33	26	32	24	34	32	5	11	13	12	2	8	26	33	31	14	9	25	18	7	24	13	1	34	61	18	317	147	4	202	11	23	14	26	85	12	24	20	97	12	21	11	15	11	11	44	47	48	21	6	8	34	26	47	25	10	11	3	18	10	3	23	0	0	0	0	0	0	1	2	1	2	1	9	0	0
Bacteria	Kiritimatiellaeota	31	14	35	38	53	21	83	798	366	187	2183	239	182	51	76	32	118	14	145	19	52	22	118	62	136	36	408	32	64	16	24	52	81	202	787	40	42	17	4	75	250	120	58	39	76	35	56	695	29	319	595	113	123	217	120	26	18	641	36	37	356	83	64	22	75	39	81	139	202	408	158	88	76	44	52	35	18	51	99	99	8	149	131	64	88	52	50	12	26	57	15	14	16	9	39	38	63	759	1025	14	160	8	87	101	27	202	70	41	31	58	33	39	11	880	33	51	12	40	46	22	16	25	64	155	241	84	22	28	182	82	42	165	369	31	252	63	25	122	100	68	52	145	88	1285	80	45	69	87	685	50	130	54	91	23	341	29	750	16	52	69	32	37	14	374	33	8	10	1	0	1	1	3	3	2	2	12	6	6	6	0	0
Bacteria	Lentisphaerae	0	1	51	39	23	3	18	31	66	121	198	4	2	3	10	42	3	3	5	3	3	29	6	6	21	11	50	19	10	1	4	19	15	6	22	3	2	2	3	5	14	8	5	6	41	5	3	89	4	38	33	20	6	14	4	17	1	43	6	17	9	6	11	12	3	7	3	30	20	9	82	6	13	1	1	6	12	6	32	17	0	7	4	10	5	6	45	2	4	5	2	4	9	1	1	7	5	37	126	2	4	3	4	9	5	24	7	24	3	5	8	6	5	46	3	12	2	21	14	14	3	5	15	18	52	17	14	0	8	4	1	10	144	5	3	4	16	8	19	17	2	2	42	53	12	3	27	30	32	3	6	78	5	23	28	3	16	3	8	0	6	5	0	111	3	1	8	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Bacteria	Nitrospinae	0	0	0	0	0	0	0	2	3	0	3	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	6	0	8	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Nitrospirae	0	1	2	10	15	4	0	5	14	21	42	5	0	3	3	2	19	4	29	5	8	4	6	3	11	6	36	5	3	1	4	6	36	0	5	4	3	9	9	10	9	14	0	13	7	3	5	4	62	16	14	4	3	25	4	29	42	118	2	9	33	40	6	16	5	37	101	3	6	15	5	1	4	3	3	11	8	7	191	11	2	12	5	3	3	16	42	2	0	5	1	0	0	0	2	4	3	11	18	5	2	0	4	7	8	4	6	3	18	2	3	8	2	5	11	7	4	1	6	3	3	6	15	18	8	3	1	1	32	33	17	50	20	9	67	9	3	6	9	32	3	4	9	7	6	1	19	3	2	8	44	7	0	7	2	3	0	2	1	3	11	17	15	5	3	2	7	0	0	0	0	0	0	0	0	0	2	2	0	0	0
Bacteria	Planctomycetes	114	135	3	8	36	21	38	332	87	56	259	8	36	297	49	13	678	44	1620	84	23	16	148	48	58	51	122	115	48	26	36	28	360	74	329	66	59	39	45	68	77	41	46	41	69	18	74	239	30	156	106	87	109	133	75	268	2	303	23	46	37	34	68	9	45	17	225	13	103	465	66	24	38	23	116	55	13	43	378	57	7	59	54	60	75	100	14	0	1	29	6	5	7	6	11	48	24	185	352	37	74	4	57	51	39	125	47	66	33	62	16	28	9	113	20	15	29	37	68	41	148	31	166	182	107	86	27	23	71	75	104	657	84	49	602	30	21	56	33	140	40	154	48	60	33	141	69	62	232	29	54	80	56	13	35	6	471	39	77	36	56	63	8	61	64	8	718	2	2	1	0	1	1	0	0	13	6	7	3	0	0
Bacteria	Proteobacteria	30105	17586	18697	19908	25010	26898	18960	3043	16947	48129	6679	54137	35119	21961	23418	9659	20514	14890	11543	10340	33112	34893	11462	21141	24236	24380	23231	58913	34435	49329	30712	29961	39995	21621	15154	30366	23944	55960	19395	32038	27317	24582	17088	50548	32401	60198	20674	43179	38898	14893	26671	14049	25582	49684	30219	35751	112293	15868	21932	14488	11978	24224	23242	17947	98442	80748	10535	20684	9633	11839	28949	8311	12852	33743	40453	26356	30703	34133	15853	69288	65198	53956	43323	16230	44022	13298	86374	79398	50440	43981	92456	88170	50467	51540	63306	24021	32792	4417	13372	15330	44363	78968	35459	22962	24661	24803	21131	23989	33812	31364	52495	30704	14344	15478	20175	19973	33779	22675	23269	35018	30630	41337	33802	24811	26815	25848	13110	159708	93015	38316	33070	29409	18280	22143	22354	28572	48167	27854	17385	20075	46338	68401	29162	58043	165446	43288	33803	43200	14276	20439	37444	25747	26641	87557	26356	73317	3452	17627	38793	124980	38009	35970	36705	19547	123114	68932	5050	213	234	335	359	171	160	87	241	799	712	667	1121	21	14
Bacteria	Rhodothermaeota	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Spirochaetes	52	25	635	193	172	46	185	226	2214	357	558	15	16	17	250	147	16	39	51	85	97	64	50	44	33	37	356	90	48	13	25	159	140	89	1655	31	38	18	13	21	65	125	28	23	34	3	78	907	26	783	197	127	46	275	179	38	23	998	57	89	157	78	36	56	25	65	159	86	455	228	782	150	200	28	65	48	20	76	174	163	20	79	39	79	45	165	180	7	2	25	8	8	6	4	3	55	35	517	1381	11	46	12	16	29	16	105	55	195	38	49	49	42	9	423	33	80	23	38	86	40	56	29	381	303	176	110	31	18	89	141	36	134	848	14	152	40	44	110	154	313	22	53	134	228	27	20	64	84	216	39	264	310	159	144	87	11	252	43	100	57	19	19	11	210	16	10	36	3	2	0	0	5	1	1	2	3	9	3	6	0	0
Bacteria	Synergistetes	729	37	20	68	280	39	530	283	3049	525	1889	92	79	77	104	46	13	183	20	344	395	156	200	377	1051	179	2475	72	434	521	200	486	123	203	1521	523	440	74	178	339	955	327	179	149	633	77	549	434	70	1299	3467	2502	385	1536	646	30	68	1348	147	251	666	276	258	95	288	67	22	452	690	494	533	281	172	152	447	284	192	459	170	100	55	488	389	180	1059	173	111	331	380	341	377	205	223	154	665	265	208	2872	926	289	3280	152	623	603	77	814	198	105	127	291	225	218	58	2969	353	127	146	408	158	278	184	230	445	317	407	337	81	283	860	326	265	413	421	181	122	327	112	642	562	210	141	1957	627	301	571	589	838	1104	1437	331	828	146	1364	131	1444	143	4090	45	550	187	175	335	26	1535	206	28	4	0	5	2	0	15	2	12	5	79	11	22	4	0	0
Bacteria	Tenericutes	160	22	434	352	603	95	261	551	1773	391	1051	104	36	33	1733	2081	35	388	29	275	151	140	190	443	866	490	323	109	141	428	218	100	67	175	78	178	350	349	259	217	195	228	634	121	340	70	353	106	96	370	173	109	132	98	79	107	15	111	378	882	368	179	253	181	47	151	23	414	386	117	767	205	333	145	58	108	758	166	275	65	37	108	87	255	210	239	166	6	16	446	12	6	7	13	12	235	291	460	217	374	165	42	388	138	216	355	1193	142	130	94	117	94	221	805	276	491	134	156	173	163	193	171	476	1036	1077	358	220	44	83	81	185	120	2528	869	60	104	124	608	506	198	78	185	705	108	46	199	185	334	912	215	52	361	176	82	191	35	178	68	232	118	165	175	38	694	71	37	15	4	0	1	2	2	1	2	10	7	8	12	15	0	0
Bacteria	Thermodesulfobacteria	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	2	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Thermotogae	0	0	0	0	0	3	82	3	8	3	10	0	0	0	13	4	0	0	9	0	2	2	9	5	5	0	7	0	0	7	2	1	15	8	2431	3	6	0	0	0	25	13	1	3	15	1	1	0	0	4	19	16	1	59	0	0	0	18	2	0	6	3	4	0	2	2	0	5	9	267	10	1	0	2	5	1	5	2	13	3	0	0	5	3	0	1	0	0	2	0	0	0	0	0	0	0	0	241	4	1	0	1	2	0	0	454	10	0	0	0	13	6	2	5	0	1	0	0	0	0	10	1	2	0	0	0	1	7	4	10	3	0	36	7	0	0	0	1	1	2	0	0	10	0	0	0	1	1	29	0	0	1	3	2	4	0	134	0	0	0	0	0	0	6	1	0	3	0	0	0	0	0	0	3	0	4	2	0	0	0	0
Bacteria	Unassigned	22892	2246	8345	8409	9169	13907	8592	3685	15560	14094	12524	41348	25949	17598	8523	4783	4762	6811	3213	6261	12933	12269	5463	11774	23247	16060	10443	30322	15619	37985	15038	11375	13423	11238	8799	14538	9879	14961	11787	23309	19649	15669	8289	19822	13823	50681	9970	18745	13515	7272	11909	13846	10096	14125	10248	10531	34194	6375	23727	8769	6652	10928	10265	6111	36853	39951	4585	6086	6198	5968	11290	5572	6109	12812	17046	12268	13433	12825	6467	35091	32240	23917	17874	8411	14623	5711	15440	55690	46188	15884	69037	66615	41460	34368	43235	9792	14035	5429	9036	7981	15066	54540	13070	9732	11715	13648	15151	9113	12090	12829	17793	10095	8239	7082	8486	6578	12176	12772	9703	15200	10994	17133	15888	12051	10918	11288	5825	13513	54954	9864	11297	10415	13528	11829	7006	12849	18111	17719	8934	7173	15714	16979	13894	12289	49487	14509	10352	14845	5657	8660	14130	8519	13366	25659	12557	21255	4226	5932	25957	43419	21901	15351	16172	8791	58555	47543	6825	81	117	187	202	79	64	77	136	351	245	264	462	11	7
Bacteria	Verrucomicrobia	509	528	283	387	614	201	301	460	1187	174	855	218	189	483	357	283	4973	377	2294	549	377	160	449	425	910	447	801	456	515	380	361	358	1612	405	1118	489	573	479	435	870	740	650	450	444	825	362	935	158	203	612	1037	866	396	358	321	529	30	992	289	572	483	209	758	301	203	81	542	203	566	447	459	252	281	407	239	342	886	435	633	281	44	766	475	291	587	496	303	41	20	315	26	22	33	36	50	484	281	1239	548	534	845	58	718	447	383	685	1737	426	330	315	271	209	239	2492	465	214	267	318	269	391	410	336	594	1835	1673	516	245	290	802	286	339	711	446	1184	788	329	183	661	662	364	168	608	995	1392	89	854	286	466	522	617	305	389	661	113	498	55	1569	387	738	356	429	455	34	1264	210	40	195	10	5	1	6	5	2	7	4	35	46	41	39	1	1
Bacteria	candidate_division_CPR1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	21	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	candidate_division_CPR2	0	0	0	0	0	0	0	1	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	candidate_division_CPR3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	candidate_division_NC10	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	candidate_division_WWE3	0	0	0	1	0	0	4	25	18	10	263	12	2	5	0	0	7	1	8	0	0	0	0	1	0	0	45	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	2	0	1	0	0	1	5	0	0	3	2	1	0	3	2	0	1	0	0	0	7	1	0	0	1	8	3	2	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	12	0	1	13	1	0	0	0	0	0	0	2	2	1	4	0	2	1	0	0	3	1	5	2	1	0	4	2	0	0	0	0	1	6	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Bacteria	candidate_division_Zixibacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chloroplast	Unassigned	169	746	236	255	272	226	196	39	79	119	33	506	178	60	112	47	3673	68	1318	70	266	333	68	171	144	184	91	702	353	146	288	165	279	255	84	234	250	259	205	216	297	158	162	602	258	174	265	115	317	214	223	77	99	194	156	324	2256	88	246	209	177	248	201	125	1450	80	324	294	395	115	313	326	551	630	377	295	201	313	76	618	813	431	470	101	248	76	636	1775	1215	254	1752	2053	1161	852	1405	183	448	44	59	56	156	126	184	102	190	150	164	255	332	346	444	361	212	102	177	421	294	200	102	279	273	398	206	288	177	180	93	83	239	160	171	157	83	174	57	291	527	300	88	70	540	217	283	1073	1082	388	60	101	34	108	94	88	120	1332	294	1528	78	748	141	1469	398	386	455	101	2012	424	281	2	11	3	3	3	0	1	3	22	31	20	24	0	1
Eukaryota	Annelida	3	2	4	4	1	2	1	0	0	0	0	0	0	2	20	1	3	1	102	2	8	3	1	5	1	3	0	0	6	0	1	3	1	4	1	2	1	0	5	2	2	0	7	2	0	1	3	0	0	2	1	1	2	17	3	28	0	5	1	224	5	1	2	1	0	0	54	0	15	2	40	7	24	0	0	6	1	17	1	5	0	2	2	4	0	5	0	0	0	1	0	0	0	2	0	5	1	0	8	0	0	0	0	0	0	1	1	9	35	3	0	4	0	0	2	5	1	0	0	0	1	0	1	23	3	9	7	0	0	0	4	5	0	13	2	0	1	1	1	9	1	0	2	0	0	0	0	0	1	1	0	37	0	1	0	2	1	15	1	8	1	1	0	0	1	0	9	0	0	0	0	0	0	0	0	2	1	3	3	0	0
Eukaryota	Apicomplexa	8	4	6	0	5	0	0	6	1	4	2	1	1	2	9	2	45	1	1	6	1	1	0	1	1	0	0	1	6	4	1	0	4	0	0	0	1	0	3	0	0	0	2	1	2	0	1	2	0	3	0	0	0	0	3	3	0	6	0	5	1	4	3	0	0	0	0	0	6	1	3	1	10	0	4	4	0	1	1	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	1	0	0	2	4	4	0	0	1	0	0	9	1	3	0	0	0	2	1	2	4	11	12	7	0	1	1	1	0	0	0	1	0	0	3	0	3	1	2	0	0	2	0	1	0	1	2	1	0	3	0	0	0	0	1	5	2	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Eukaryota	Arthropoda	486	3955	9	5	5981	18	45	28	2117	5	155	437	6	18	825	19	565	99	4814	347	79	73	8	76	89	33	8	25	63	39	36	94	54	207	67	93	411	105	60	36	35	38	125	17	107	12	864	16	42	142	5	11	24	99	95	47	56	408	37	298	28	47	63	47	30	27	9	31	165	47	11	487	61	35	3011	84	16	37	62	57	30	48	93	85	119	7	10	8	19	44	6	18	2	4	3	132	176	34	178	24	29	25	76	73	69	82	59	206	76	18	40	145	454	269	139	314	218	45	68	7	39	50	21	211	350	1028	20	35	148	22	228	11	6	42	18	21	10	81	31	26	216	437	69	23	10	36	42	18	26	56	18	90	101	21	1940	18	12	16	74	77	39	126	6	123	50	1	475	0	16	0	0	3	12	0	1	8	25	9	8	1	1
Eukaryota	Ascomycota	66	25	53	394	401	109	30	22	6	27	27	8	14	6	26	21	50	103	23	133	184	313	87	1194	49	289	13	41	423	155	249	39	26	587	15	229	249	182	1139	57	509	262	864	288	122	40	180	26	235	47	16	10517	730	94	161	30	107	39	84	151	371	416	172	75	85	48	21	253	156	16	75	64	183	58	20	545	78	69	37	31	23	20	126	62	49	13	18	85	11	75	11	6	2	6	7	137	127	10	23	135	24	3	34	28	112	75	249	213	137	116	156	170	165	97	145	221	266	285	150	196	697	256	20	203	117	220	15	28	23	37	93	52	21	361	20	240	108	207	62	22	474	145	272	17	6	112	35	19	21	95	284	16	115	21	25	13	17	18	240	107	215	792	6	40	23	3	80	1	1	0	1	1	4	0	0	4	4	1	4	0	0
Eukaryota	Bacillariophyta	2	59	0	0	0	1	6	1	3	0	0	0	0	10	15	0	1009	5	405	2	1	0	0	1	0	0	37	0	0	0	0	0	0	1	0	0	1	7	6	0	0	0	0	0	0	0	0	0	0	8	0	1	0	1	0	25	1	2	0	9	0	0	0	0	5	0	11	0	0	1	1	0	3	0	0	1	0	5	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	5	0	2	9	2	0	12	0	1	0	0	0	0	1	1	0	0	0	0	5	1	2	0	0	0	1	0	1	0	0	0	5	1	1	0	0	0	30	1	0	1	0	0	0	1	0	1	2	0	0	0	0	0	0	0	5	3	3	5	1	0
